IDCIM10	LIB	IDCHAP	CODE1	NIVEAU	CODE2	LOGIN	STATUT	INTERDIT	FREQ
10557	Fistule du vagin à l'intestin grêle	0	N822	3			0	0	14
10558	Fistule du vagin au côlon	0	N823	3			0	0	274
10559	Autres fistules intestino-génitales chez la femme	0	N824	3			0	0	26
10560	Fistule génito-cutanée chez la femme	0	N825	3			0	0	9
10561	Autres fistules de l'appareil génital de la femme	0	N828	3			0	0	12
10562	Fistule de l'appareil génital de la femme, sans précision	0	N829	3			0	0	41
10564	Kyste folliculaire de l'ovaire	0	N830	1			0	0	122
10565	Kyste du corps jaune	0	N831	1			0	0	204
10566	Kystes de l'ovaire, autres et sans précision	0	N832	1			0	0	803
10567	Atrophie acquise de l'ovaire et de la trompe de Fallope	0	N833	1			0	0	2
10569	Torsion de l'ovaire, du pédicule ovarien et de la trompe de Fallope	0	N835	1			0	0	126
10570	Hématosalpinx	0	N836	1			0	0	44
10571	Hématome du ligament large	0	N837	3			0	0	15
10572	Autres affections non inflammatoires de l'ovaire, de la trompe de Fallope et du ligament large	0	N838	1			0	0	48
10573	Affection non inflammatoire de l'ovaire, de la trompe de Fallope et du ligament large, sans précision	0	N839	1		1	0	0	10
10575	Polype du corps de l'utérus	0	N840	1			0	0	884
10576	Polype du col de l'utérus	0	N841	1			0	0	156
10577	Polype du vagin	0	N842	1			0	0	5
10578	Polype de la vulve	0	N843	1			0	0	5
10579	Polypes d'autres parties de l'appareil génital de la femme	0	N848	1			0	0	4
10580	Polype de l'appareil génital de la femme, sans précision	0	N849	1			0	0	5
10582	Hyperplasie glandulaire de l'endomètre	0	N850	1			0	0	224
10583	Hyperplasie adénomateuse de l'endomètre	0	N851	1			0	0	30
10584	Hypertrophie de l'utérus	0	N852	1			0	0	35
10587	Inversion de l'utérus	0	N855	1			0	0	1
10588	Synéchie utérine	0	N856	1			0	0	154
10589	Hématométrie	0	N857	1			0	0	32
10590	Autres affections (non inflammatoires précisées) de l'utérus	0	N858	1			0	0	32
10591	Affection (non inflammatoire) de l'utérus, sans précision	0	N859	1		1	0	0	2
10592	Érosion et ectropion du col de l'utérus	0	N86	1			0	0	15
10594	Dysplasie légère du col de l'utérus	0	N870	1			0	0	109
10595	Dysplasie moyenne du col de l'utérus	0	N871	1			0	0	193
10596	Dysplasie sévère du col de l'utérus, non classée ailleurs	0	N872	1			0	0	106
10597	Dysplasie du col de l'utérus, sans précision	0	N879	1			0	0	11
10600	Déchirure ancienne du col de l'utérus	0	N881	1			0	0	1
10601	Rétrécissement et sténose du col de l'utérus	0	N882	1			0	0	57
10602	Béance du col de l'utérus	0	N883	1			0	0	35
10603	Allongement hypertrophique du col de l'utérus	0	N884	1			0	0	3
10604	Autres affections non inflammatoires précisées du col de l'utérus	0	N888	1			0	0	4
10605	Affection non inflammatoire du col de l'utérus, sans précision	0	N889	1		1	0	0	5
10607	Dysplasie légère du vagin	0	N890	1			0	0	3
10609	Dysplasie sévère du vagin, non classée ailleurs	0	N892	1			0	0	8
10610	Dysplasie du vagin, sans précision	0	N893	1			0	0	2
10611	Leucoplasie du vagin	0	N894	1			0	0	2
10612	Rétrécissement et atrésie du vagin	0	N895	1			0	0	10
10613	Anneau hyménal serré	0	N896	1			0	0	8
10615	Autres affections non inflammatoires précisées du vagin	0	N898	1			0	0	31
10616	Affection non inflammatoire du vagin, sans précision	0	N899	1			0	0	11
10618	Dysplasie légère de la vulve	0	N900	1			0	0	1
10619	Dysplasie moyenne de la vulve	0	N901	1			0	0	3
10620	Dysplasie sévère de la vulve, non classée ailleurs	0	N902	1			0	0	4
10621	Dysplasie de la vulve, sans précision	0	N903	1			0	0	6
10622	Leucoplasie de la vulve	0	N904	1			0	0	20
10623	Atrophie de la vulve	0	N905	1			0	0	5
10624	Hypertrophie de la vulve	0	N906	1			0	0	53
10625	Kyste de la vulve	0	N907	1			0	0	13
10626	Autres affections non inflammatoires précisées de la vulve et du périnée	0	N908	1			0	0	21
10627	Affection non inflammatoire de la vulve et du périnée, sans précision	0	N909	1			0	0	16
10629	Aménorrhée primaire	0	N910	1			0	0	15
10630	Aménorrhée secondaire	0	N911	1			0	0	49
10631	Aménorrhée, sans précision	0	N912	1			0	0	29
10632	Oligoménorrhée primaire	0	N913	1			0	0	4
10634	Oligoménorrhée, sans précision	0	N915	1			0	0	6
10636	Menstruation trop abondante et trop fréquente avec cycle menstruel régulier	0	N920	1			0	0	669
10637	Menstruation trop abondante et trop fréquente avec cycle menstruel irrégulier	0	N921	1			0	0	2083
10638	Menstruation trop abondante à la puberté	0	N922	1			0	0	1
10639	Saignements de l'ovulation	0	N923	1			0	0	2
10640	Saignements abondants de la préménopause	0	N924	1			0	0	44
10641	Autres irrégularités menstruelles précisées	0	N925	1			0	0	26
10642	Irrégularités menstruelles, sans précision	0	N926	1			0	0	3
10644	Saignements post-coïtaux et de contact	0	N930	1			0	0	53
10645	Autres saignements anormaux précisés de l'utérus et du vagin	0	N938	1			0	0	18
10646	Saignement anormal de l'utérus et du vagin, sans précision	0	N939	1			0	0	62
10648	Douleurs intermenstruelles	0	N940	1			0	0	52
10649	Dyspareunie	0	N941	1			0	0	119
10650	Vaginisme	0	N942	1			0	0	8
10651	Syndrome de tension prémenstruelle	0	N943	1			0	0	3
10652	Dysménorrhée primaire	0	N944	1			0	0	20
10653	Dysménorrhée secondaire	0	N945	1			0	0	31
10654	Dysménorrhée, sans précision	0	N946	1			0	0	143
10655	Autres affections précisées des organes génitaux de la femme et du cycle menstruel	0	N948	1			0	0	13
10656	Affection des organes génitaux de la femme et du cycle menstruel, sans précision	0	N949	1		1	0	0	19
10658	Saignements post-ménopausiques	0	N950	1			0	0	433
10659	Troubles de la ménopause et du climatère féminin	0	N951	1			0	0	8
10660	Vaginite atrophique post-ménopausique	0	N952	1			0	0	1
10661	Troubles au cours d'une ménopause artificielle	0	N953	1			0	0	1
10662	Autres troubles précisés de la ménopause et de la périménopause	0	N958	1			0	0	1
10663	Troubles de la ménopause et de la périménopause, sans précision	0	N959	1			0	0	6
10664	Avortements à répétition	0	N96	1			0	0	1
10666	Stérilité associée à une anovulation	0	N970	1			0	0	20
10667	Stérilité d'origine tubaire	0	N971	1			0	0	136
10668	Stérilité d'origine utérine	0	N972	1			0	0	63
10669	Stérilité d'origine cervicale	0	N973	1			0	0	2
10670	Stérilité de la femme associée à des facteurs relevant de l'homme	0	N974	1			0	0	5
10671	Stérilité de la femme d'autres origines	0	N978	1			0	0	2
10672	Stérilité de la femme, sans précision	0	N979	1			0	0	252
10675	Hyperstimulation des ovaires	0	N981	2			0	0	12
10676	Complications de tentative d'implantation d'un oeuf fécondé après fécondation in vitro	0	N982	2			0	0	1
10681	Insuffisance rénale après un acte à visée diagnostique et thérapeutique	0	N990	2			0	0	273
10682	Rétrécissement urétral après un acte à visée diagnostique et thérapeutique	0	N991	1			0	0	158
10683	Adhérences vaginales post-opératoires	0	N992	1			0	0	1
10684	Prolapsus de la paroi supérieure du vagin après hystérectomie	0	N993	1			0	0	20
10685	Adhérences pelvi-péritonéales après un acte à visée diagnostique et thérapeutique	0	N994	1			0	0	8
10686	Mauvais fonctionnement de stomie de l'appareil urinaire	0	N995	2			0	0	19
10687	Autres affections de l'appareil génito-urinaire après un acte à visée diagnostique et thérapeutique	0	N998	1			0	0	29
10688	Affection de l'appareil génito-urinaire après un acte à visée diagnostique et thérapeutique, sans précision	0	N999	1		1	0	0	40
10690	Grossesse abdominale	0	O000	1			0	0	26
10691	Grossesse tubaire	0	O001	1			0	0	187
10692	Grossesse ovarienne	0	O002	1			0	0	6
10693	Autres grossesses extra-utérines	0	O008	1			0	0	49
10694	Grossesse extra-utérine, sans précision	0	O009	1			0	0	920
10696	Môle hydatiforme classique	0	O010	1			0	0	45
10697	Môle hydatiforme incomplète et partielle	0	O011	1			0	0	2
10698	Môle hydatiforme, sans précision	0	O019	1			0	0	19
10700	Oeuf clair et môle hydatiforme	0	O020	1			0	0	92
10701	Rétention d'un foetus mort in utero	0	O021	1			0	0	16
10702	Autres produits anormaux de la conception, précisés	0	O028	1			0	0	1
10703	Produit anormal de la conception, sans précision	0	O029	1			0	0	1
10705	Avortement spontané incomplet, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O030	1			0	0	19
10706	Avortement spontané incomplet, compliqué d'une hémorragie retardée ou sévère	0	O031	1			0	0	117
10708	Avortement spontané incomplet, avec complications autres et non précisées	0	O033	1			0	0	28
10709	Avortement spontané incomplet, sans complication	0	O034	1			0	0	1955
10710	Avortement spontané complet ou sans précision, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O035	1			0	0	6
10711	Avortement spontané complet ou sans précision, compliqué d'une hémorragie retardée ou sévère	0	O036	1			0	0	16
10713	Avortement spontané complet ou sans précision, avec complications autres et non précisées	0	O038	1			0	0	31
10714	Avortement spontané complet ou sans précision, sans complication	0	O039	1			0	0	281
10716	Avortement médical incomplet, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O040	1			0	0	7
10717	Avortement médical incomplet, compliqué d'une hémorragie retardée ou sévère	0	O041	1			0	0	4
10718	Avortement médical incomplet, compliqué d'une embolie	0	O042	1			0	0	1
10720	Avortement médical incomplet, sans complication	0	O044	1			0	0	247
10721	Avortement médical complet ou sans précision, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O045	1			0	0	6
10722	Avortement médical complet ou sans précision, compliqué d'une hémorragie retardée ou sévère	0	O046	1			0	0	19
10724	Avortement médical complet ou sans précision, avec complications autres et non précisées	0	O048	1			0	0	15
10725	Avortement médical complet ou sans précision, sans complication	0	O049	1			0	0	15347
10733	Autres formes d'avortement complet ou sans précision, compliqué d'une hémorragie retardée ou sévère	0	O056	1			0	0	7
10734	Autres formes d'avortement complet ou sans précision, compliqué d'une embolie	0	O057	1			0	0	1
10735	Autres formes d'avortement complet ou sans précision, avec complications autres et non précisées	0	O058	1			0	0	1
10736	Autres formes d'avortement complet ou sans précision, sans complication	0	O059	1			0	0	3
10738	Avortement sans précision, incomplet, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O060	1			0	0	1
10742	Avortement sans précision, incomplet, sans complication	0	O064	1			0	0	3
10744	Avortement sans précision, complet ou sans précision, compliqué d'une hémorragie retardée ou sévère	0	O066	1			0	0	1
10746	Avortement sans précision, complet ou sans précision, avec complications autres et non précisées	0	O068	1			0	0	1
10747	Avortement, sans précision, complet ou sans précision, sans complication	0	O069	1			0	0	1
10749	Échec d'une tentative d'avortement médical, compliqué d'une infection de l'appareil génital et des organes pelviens	0	O070	1			0	0	1
10750	Échec d'une tentative d'avortement médical, compliqué d'une hémorragie retardée ou sévère	0	O071	1			0	0	4
10752	Échec d'une tentative d'avortement médical, avec complications autres et non précisées	0	O073	1			0	0	1
10753	Échec d'une tentative d'avortement médical, sans complication	0	O074	1			0	0	3
10754	Échec d'une tentative d'avortement, autres et sans précision, compliqués d'une infection de l'appareil génital et des organes pelviens	0	O075	1			0	0	3
10755	Échec d'une tentative d'avortement, autres et sans précision, compliqués d'une hémorragie retardée ou sévère	0	O076	1			0	0	1
10758	Échec d'une tentative d'avortement, autres et sans précision, sans complication	0	O079	1			0	0	1
10760	Infection de l'appareil génital et des organes pelviens consécutive à un avortement, une grossesse extra-utérine et molaire	0	O080	1			0	0	12
10761	Hémorragie retardée ou sévère consécutive à un avortement, une grossesse extra-utérine et molaire	0	O081	1			0	0	70
10762	Embolie consécutive à un avortement, une grossesse extra-utérine et molaire	0	O082	1			0	0	1
10763	Choc consécutif à un avortement, une grossesse extra-utérine et molaire	0	O083	1			0	0	14
10764	Insuffisance rénale consécutive à un avortement, une grossesse extra-utérine et molaire	0	O084	1			0	0	1
10766	Lésions des organes et tissus pelviens consécutives à un avortement, une grossesse extra-utérine et molaire	0	O086	1			0	0	3
10768	Autres complications consécutives à un avortement, une grossesse extra-utérine et molaire	0	O088	1			0	0	2
10769	Complication consécutive à un avortement, une grossesse extra-utérine et molaire, sans précision	0	O089	1			0	0	18
10771	Hypertension essentielle préexistante compliquant la grossesse, l'accouchement et la puerpéralité	0	O100	1			0	0	30
10772	Cardiopathie hypertensive préexistante compliquant la grossesse, l'accouchement et la puerpéralité	0	O101	1			0	0	4
10773	Néphropathie hypertensive préexistante compliquant la grossesse, l'accouchement et la puerpéralité	0	O102	1			0	0	19
10775	Hypertension secondaire préexistante compliquant la grossesse, l'accouchement et la puerpéralité	0	O104	1			0	0	5
10776	Hypertension préexistante compliquant la grossesse, l'accouchement et la puerpéralité, sans précision	0	O109	1			0	0	206
10777	Syndrome hypertensif préexistant, avec protéinurie surajoutée	0	O11	1			0	0	19
10779	Oedème gestationnel	0	O120	1			0	0	34
10780	Protéinurie gestationnelle	0	O121	1			0	0	59
10781	Oedème gestationnel avec protéinurie	0	O122	1			0	0	17
10782	Hypertension gestationnelle [liée à la grossesse] (sans protéinurie importante)	0	O13	1			0	0	33
10784	Prééclampsie modérée	0	O140	1			0	0	277
10785	Prééclampsie sévère	0	O141	1			0	0	310
10786	Prééclampsie, sans précision	0	O149	1			0	0	31
10788	Éclampsie au cours de la grossesse	0	O150	1			0	0	7
10789	Éclampsie au cours du travail	0	O151	1			0	0	4
10790	Éclampsie au cours de la puerpéralité	0	O152	1			0	0	7
10791	Éclampsie, sans précision quant à la période	0	O159	1			0	0	53
10792	Hypertension transitoire de la grossesse	0	O16	1			0	0	804
10794	Menace d'avortement	0	O200	1			0	0	148
10795	Autres hémorragies du début de la grossesse	0	O208	1			0	0	3
10796	Hémorragie du début de la grossesse, sans précision	0	O209	1			0	0	121
10798	Hyperémèse gravidique bénigne	0	O210	1			0	0	12
10799	Hyperémèse gravidique avec troubles métaboliques	0	O211	1			0	0	380
10800	Vomissements tardifs de la grossesse	0	O212	1			0	0	27
10801	Autres vomissements compliquant la grossesse	0	O218	1			0	0	2
10802	Vomissements de la grossesse, sans précision	0	O219	1			0	0	171
10804	Varices (des membres inférieurs) au cours de la grossesse	0	O220	1			0	0	264
10805	Varices des organes génitaux au cours de la grossesse	0	O221	1			0	0	3
10806	Thrombophlébite (superficielle) au cours de la grossesse	0	O222	1			0	0	14
10807	Phlébothrombose profonde au cours de la grossesse	0	O223	1			0	0	17
10808	Hémorroïdes au cours de la grossesse	0	O224	1			0	0	13
10809	Thrombose veineuse cérébrale au cours de la grossesse	0	O225	1			0	0	6
10810	Autres complications veineuses de la grossesse	0	O228	1			0	0	1
10811	Complication veineuse de la grossesse, sans précision	0	O229	1			0	0	5
10813	Infections rénales au cours de la grossesse	0	O230	1			0	0	216
10814	Infections vésicales au cours de la grossesse	0	O231	1			0	0	10
10816	Infections d'autres parties de l'appareil urinaire au cours de la grossesse	0	O233	1			0	0	3
10817	Infection non précisée de l'appareil urinaire au cours de la grossesse	0	O234	1			0	0	723
10818	Infections de l'appareil génital au cours de la grossesse	0	O235	1			0	0	6045
10819	Infections de l'appareil génito-urinaire au cours de la grossesse, autres et sans précision	0	O239	1			0	0	8
10821	Diabète sucré préexistant, insulino-dépendant, au cours de la grossesse	0	O240	1			0	0	480
10822	Diabète sucré préexistant, non insulino-dépendant, au cours de la grossesse	0	O241	1			0	0	435
10823	Diabète sucré préexistant lié à la malnutrition, au cours de la grossesse	0	O242	1			0	0	2
10824	Diabète sucré préexistant, sans précision, au cours de la grossesse	0	O243	1			0	0	20
10825	Diabète sucré survenant au cours de la grossesse	0	O244	1			0	0	4224
10826	Diabète sucré au cours de la grossesse, sans précision	0	O249	1			0	0	21
10827	Malnutrition au cours de la grossesse	0	O25	2			0	0	4
10829	Prise de poids excessive au cours de la grossesse	0	O260	1			0	0	18
10830	Faible prise de poids au cours de la grossesse	0	O261	1			0	0	1
10831	Soins au cours de la grossesse pour avortement à répétition	0	O262	1			0	0	2
10832	Rétention d'un stérilet au cours de la grossesse	0	O263	1			0	0	1
10833	Herpes gestationis	0	O264	1			0	0	9
10834	Syndrome d'hypotension maternelle	0	O265	1			0	0	1
